model,prompt,test_name,cwe,tp,fp,tn,fn
DeepSeek-V3-0324,zero-shot,BenchmarkTest02005.java,CWE-614,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02006.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02007.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02008.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02009.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02010.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02011.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02012.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02013.java,CWE-330,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02014.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02017.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02018.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02019.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02020.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02021.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02022.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02023.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02024.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02025.java,CWE-90,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02026.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02027.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02028.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02029.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02030.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02031.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02032.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02033.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02034.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02035.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02036.java,CWE-90,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02037.java,CWE-90,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02038.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02039.java,CWE-330,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02040.java,CWE-330,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02041.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02042.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02043.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02044.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02045.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02046.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02047.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02048.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02049.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02050.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02051.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02052.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02053.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02054.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02055.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02056.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02057.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02058.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02059.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02060.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02061.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02062.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02063.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02064.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02065.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02066.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02067.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02068.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02069.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02070.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02071.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02072.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02073.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02074.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02075.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02076.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02077.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02078.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02079.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02080.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02081.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02082.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02083.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02087.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02088.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02089.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02090.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02091.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02092.java,CWE-89,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02093.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02094.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02095.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02096.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02097.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02098.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02099.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02100.java,CWE-643,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02101.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02102.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02103.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02104.java,CWE-90,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02105.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02106.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02107.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02108.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02109.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02110.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02111.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02112.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02113.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02114.java,CWE-90,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02115.java,CWE-90,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02116.java,CWE-90,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02117.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02118.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02119.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02120.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02121.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02122.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02123.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02124.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02125.java,CWE-79,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02126.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02127.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02128.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02129.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02130.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02131.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02132.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02133.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02134.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02135.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02136.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02137.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02138.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02139.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02140.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02141.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02142.java,CWE-614,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02143.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02144.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02145.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02146.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02147.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02148.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02149.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02150.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02151.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02152.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02153.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02154.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02155.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02156.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02157.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02158.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02159.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02160.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02161.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02162.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02163.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02164.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02169.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02170.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02171.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02172.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02173.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02174.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02175.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02176.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02177.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02178.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02179.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02180.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02181.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02182.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02183.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02184.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02185.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02186.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02187.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02188.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02189.java,CWE-643,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02190.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02191.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02192.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02193.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02194.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02195.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02196.java,CWE-90,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02197.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02198.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02199.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02200.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02201.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02202.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02203.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02204.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02205.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02206.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02207.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02208.java,CWE-90,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02209.java,CWE-330,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02210.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02211.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02212.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02213.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02214.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02215.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02216.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02217.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02218.java,CWE-328,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02219.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02220.java,CWE-328,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02221.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02222.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02223.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02224.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02225.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02226.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02227.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02228.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02229.java,CWE-79,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02230.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02231.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02232.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02233.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02234.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02235.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02236.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02237.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02238.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02239.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02240.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02241.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02242.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02243.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02244.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02245.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02246.java,CWE-330,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02247.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02248.java,CWE-614,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02249.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02250.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02251.java,CWE-78,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02252.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02253.java,CWE-78,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02254.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02255.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02256.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02257.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02258.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02259.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02260.java,CWE-330,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02264.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02265.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02266.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02267.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02268.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02269.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02270.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02271.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02272.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02273.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02274.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02275.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02276.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02277.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02278.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02279.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02280.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02281.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02282.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02283.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02284.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02285.java,CWE-89,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02286.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02287.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02288.java,CWE-89,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02289.java,CWE-327,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02290.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02291.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02292.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02293.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02294.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02295.java,CWE-327,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02296.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02297.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02298.java,CWE-327,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02299.java,CWE-90,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02300.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02301.java,CWE-22,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02302.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02303.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02304.java,CWE-22,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02305.java,CWE-90,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02306.java,CWE-90,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02307.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02308.java,CWE-328,0,0,0,1
DeepSeek-V3-0324,zero-shot,BenchmarkTest02309.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02310.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02311.java,CWE-328,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02312.java,CWE-328,0,0,1,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02313.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02314.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02315.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02316.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02317.java,CWE-79,1,0,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02318.java,CWE-79,0,1,0,0
DeepSeek-V3-0324,zero-shot,BenchmarkTest02319.java,CWE-79,0,1,0,0
